date,hits,keyword,geo,time,gprop,category,term,state,time_span
2023-01-01T00:00:00Z,92,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-01-08T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-01-15T00:00:00Z,88,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-01-22T00:00:00Z,82,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-01-29T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-02-05T00:00:00Z,79,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-02-12T00:00:00Z,80,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-02-19T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-02-26T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-03-05T00:00:00Z,82,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-03-12T00:00:00Z,92,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-03-19T00:00:00Z,81,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-03-26T00:00:00Z,78,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-04-02T00:00:00Z,87,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-04-09T00:00:00Z,84,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-04-16T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-04-23T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-04-30T00:00:00Z,86,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-05-07T00:00:00Z,85,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-05-14T00:00:00Z,91,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-05-21T00:00:00Z,93,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-05-28T00:00:00Z,97,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-06-04T00:00:00Z,96,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-06-11T00:00:00Z,95,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-06-18T00:00:00Z,91,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-06-25T00:00:00Z,100,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-07-02T00:00:00Z,66,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-07-09T00:00:00Z,43,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-07-16T00:00:00Z,41,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-07-23T00:00:00Z,33,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-07-30T00:00:00Z,31,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-08-06T00:00:00Z,29,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-08-13T00:00:00Z,30,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-08-20T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-08-27T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-09-03T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-09-10T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-09-17T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-09-24T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-10-01T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-10-08T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-10-15T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-10-22T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-10-29T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-11-05T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-11-12T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-11-19T00:00:00Z,29,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-11-26T00:00:00Z,29,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-12-03T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-12-10T00:00:00Z,30,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-12-17T00:00:00Z,34,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-12-24T00:00:00Z,34,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2023-12-31T00:00:00Z,32,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-01-07T00:00:00Z,29,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-01-14T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-01-21T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-01-28T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-02-04T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-02-11T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-02-18T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-02-25T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-03-03T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-03-10T00:00:00Z,28,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-03-17T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-03-24T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-03-31T00:00:00Z,25,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-04-07T00:00:00Z,24,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-04-14T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-04-21T00:00:00Z,23,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-04-28T00:00:00Z,24,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-05-05T00:00:00Z,24,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-05-12T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-05-19T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-05-26T00:00:00Z,26,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-06-02T00:00:00Z,24,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
2024-06-09T00:00:00Z,27,pornhub,US-MS,2023-01-01 2024-10-31,web,0,pornhub,MS,2023-01-01 2024-10-31
